strike,expiration,type,iv,underlying_price,delta,gamma,theta,vega,bid,ask,volume
210.0,2025-01-17,put,0.0041845029124308545,255.59,-0.02000135374087207,0.0019319316371290782,-0.029490342271181663,0.02650411698632436,,,692.0
215.0,2025-01-17,put,0.0038739042912054344,255.59,-0.024584243625432062,0.0025105164571110204,-0.032775674345665334,0.026838554463443843,,,223.0
220.0,2025-01-17,put,0.0035029313644515873,255.59,-0.030427193483531643,0.003300728291681053,-0.035115044168488325,0.05406216764304065,,,2437.0
225.0,2025-01-17,put,0.0031323129627721306,255.59,-0.03903404351229988,0.004502338160203411,-0.038125439088827325,0.05452363043198358,,,305.0
227.5,2025-01-17,put,0.0029691821786158893,255.59,-0.04502533990521785,0.005344946549239651,-0.040568684856165924,0.054786543731350494,,,796.0
230.0,2025-01-17,put,0.0028175807575036693,255.59,-0.052146946126058184,0.006378627673511686,-0.0434856070911683,0.05510854655331541,,,2040.0
232.5,2025-01-17,put,0.0026860758584470114,255.59,-0.06191774587020414,0.007719832805405492,-0.04769595543267364,0.09572465455469599,,,63.0
235.0,2025-01-17,put,0.0025016138719282694,255.59,-0.07386302034250038,0.009397821944973296,-0.050110419734552464,0.09616399697018906,,,1433.0
237.5,2025-01-17,put,0.002356410858264756,255.59,-0.0908759313851389,0.01165476694000711,-0.05485490303776694,0.09678077939452784,,,708.0
240.0,2025-01-17,put,0.002249315265966827,255.59,-0.11313969711540414,0.014518746558118726,-0.06196785865218129,0.09856913676519062,,,6813.0
242.5,2025-01-17,put,0.002105669379788217,255.59,-0.14284471203508325,0.01807918974135071,-0.06704619527276984,0.1476170807165541,,,3081.0
245.0,2025-01-17,put,0.001993528314660053,255.59,-0.1829134562735201,0.022526595559824086,-0.07418135647770127,0.14935958823937143,,,9000.0
247.5,2025-01-17,put,0.0018515628063186316,255.59,-0.23040059658733714,0.027937534160892837,-0.07833142010996012,0.19719003262519227,,,3174.0
250.0,2025-01-17,put,0.0017988369913910034,255.59,-0.3029204634426356,0.033153280306146435,-0.0863872275560988,0.20092356462133118,,,8059.0
252.5,2025-01-17,put,0.0016928846652732184,255.59,-0.3851882652759153,0.03857090163990004,-0.08682259286934918,0.23259072459234634,,,2191.0
255.0,2025-01-17,put,0.0016153394283688212,255.59,-0.48436558637541927,0.0430763381936503,-0.08549781351595107,0.23665341050010785,,,11753.0
257.5,2025-01-17,put,0.001520917012373007,255.59,-0.5964715743121524,0.04499146672579619,-0.07470384204670304,0.23913726977886582,,,1681.0
260.0,2025-01-17,put,0.001405104113648319,255.59,-0.7190668676345203,0.04409563377298709,-0.05584822938816669,0.20849193110437236,,,2404.0
262.5,2025-01-17,put,0.0012612050306755667,255.59,-0.8528429009637911,0.039275638286894676,-0.029899767500694042,0.14596462531273044,,,380.0
100.0,2025-01-24,call,0.018834607472759717,255.59,0.9826645052107714,0.00032644459099474355,-0.11257404210623422,0.04254706471085722,,,
105.0,2025-01-24,call,0.017873960271908917,255.59,0.9819902969930719,0.0003554662238476339,-0.11112082330924412,0.0437155692022333,,,
110.0,2025-01-24,call,0.017015707781349428,255.59,0.9809663849956186,0.0003909923860571007,-0.11134491428044561,0.04484274230506171,,,
115.0,2025-01-24,call,0.016142708103774463,255.59,0.9802406888216451,0.00042546180892735644,-0.10981671364384965,0.04594475071901261,,,2.0
120.0,2025-01-24,call,0.01546794425209014,255.59,0.9783805874116315,0.000477809654627411,-0.11342249277418621,0.04700173758189167,,,2.0
125.0,2025-01-24,call,0.014665586371259007,255.59,0.9775429979710585,0.0005203465465363165,-0.11183864462630697,0.048046798178447855,,,
130.0,2025-01-24,call,0.013896000032201105,255.59,0.9766731403609221,0.0005669577898453834,-0.11022873818578799,0.04906371540748346,,,1.0
135.0,2025-01-24,call,0.013256521652370028,255.59,0.9749014421147345,0.0006311560285855728,-0.11204920130444637,0.05004996735718445,,,
140.0,2025-01-24,call,0.012494190971565223,255.59,0.9743569606939919,0.0006820760113554529,-0.10867006014689885,0.051016635510009796,,,1.0
145.0,2025-01-24,call,0.01195213365404838,255.59,0.9718936934851352,0.0007688685320952615,-0.11218674719702736,0.05195757712488165,,,5.0
150.0,2025-01-24,call,0.011240102911782289,255.59,0.9712276637485875,0.0008338731070317685,-0.10877216822028488,0.05287464708548394,,,1.0
155.0,2025-01-24,call,0.010738297193923753,255.59,0.9684292404379429,0.0009426164586245579,-0.11226550025814191,0.05377672780653287,,,2.0
160.0,2025-01-24,call,0.010115950300887612,255.59,0.9670398313112177,0.001037226287597144,-0.11055435948803323,0.054650906236209905,,,4.0
165.0,2025-01-24,call,0.009603640162559511,255.59,0.9643873885020949,0.0011656759051752754,-0.11229678593375882,0.055513560452273174,,,1.0
170.0,2025-01-24,call,0.009107403525174479,255.59,0.9614999654243586,0.0013126339245181592,-0.1140311648345962,0.05635950731842038,,,2.0
175.0,2025-01-24,call,0.008538908322640417,255.59,0.9596032094453122,0.0014579134701331144,-0.1122897507727951,0.0571723773461615,,,2.0
180.0,2025-01-24,call,0.008073458603709583,255.59,0.9562016566299993,0.001651783461216788,-0.11400916109774832,0.05798400179855915,,,2.0
185.0,2025-01-24,call,0.007621600886109754,255.59,0.952463064282888,0.0018769861629170106,-0.11572277035459046,0.05878163347495193,,,1.0
190.0,2025-01-24,call,0.006298821233079295,255.59,0.965409607638084,0.001734689234690593,-0.08096835699870347,0.059206640415719984,,,2.0
195.0,2025-01-24,call,0.006782942911376285,255.59,0.9423128615821957,0.002475949429797052,-0.12098008672608365,0.10423302081533396,,,2.0
200.0,2025-01-24,call,0.0059315352480528724,255.59,0.9467902173672926,0.0026539029179879574,-0.10346555905438919,0.060902638610449075,,,1.0
205.0,2025-01-24,call,0.006365218331465517,255.59,0.91253072921701,0.0035994921063217124,-0.14967132737492625,0.10711300755049737,,,3.0
210.0,2025-01-24,call,0.0043391017911976505,255.59,0.9574198293150915,0.0029918947728760706,-0.07208905509340857,0.06162023253892512,,,3.0
215.0,2025-01-24,call,0.0047608398929559126,255.59,0.9186191920787004,0.004549719555643693,-0.11312484920277678,0.10890623504923688,,,5.0
220.0,2025-01-24,call,0.0049586805474902155,255.59,0.882939926773276,0.005800311791174944,-0.1477605058753641,0.16627493848428399,,,3.0
225.0,2025-01-24,call,0.003904785695136802,255.59,0.8953737634960722,0.006748494214266788,-0.1134640516280484,0.11116992231745218,,,7.0
230.0,2025-01-24,call,0.0038109559575608045,255.59,0.8569364032071566,0.008565661900201985,-0.1320227217218476,0.16937883236476245,,,9.0
235.0,2025-01-24,call,0.0028619678947650463,255.59,0.8686414308973472,0.01080736549494055,-0.10113744640500669,0.16926372801933084,,,7.0
240.0,2025-01-24,call,0.0027361466999468475,255.59,0.8111899598723592,0.01439121248133878,-0.11710279771723192,0.17239307782751026,,,33.0
245.0,2025-01-24,call,0.002420418780883945,255.59,0.7491622636183368,0.019039947357925316,-0.11923534195055897,0.2289834149429454,,,226.0
250.0,2025-01-24,call,0.002188758485092388,255.59,0.6560818580559421,0.02457353488279906,-0.122533256164147,0.26731058853810885,,,504.0
255.0,2025-01-24,call,0.0019946857106195263,255.59,0.5276015448624162,0.02933428022902533,-0.118339569653838,0.2746127249044662,,,1630.0
260.0,2025-01-24,call,0.0018456016950606088,255.59,0.37533904685256303,0.03010934575719691,-0.10166215182573442,0.2484090459795704,,,1316.0
265.0,2025-01-24,call,0.001788209815716409,255.59,0.2356147592268474,0.025067464535548575,-0.07789162909227754,0.19686533492437808,,,1510.0
270.0,2025-01-24,call,0.0017395553928743629,255.59,0.12801409629369173,0.01740627869767838,-0.05044960256815142,0.13629030900295253,,,14475.0
275.0,2025-01-24,call,0.0017833530348979926,255.59,0.06785246489795822,0.010622951843699062,-0.03196239860379881,0.08125152461839687,,,325.0
280.0,2025-01-24,call,0.0018992518351878143,255.59,0.03799505669515588,0.006330030104349929,-0.021381120182154118,0.08273585603499085,,,374.0
285.0,2025-01-24,call,0.0019914850554046265,255.59,0.022903430651077427,0.0038945613574015254,-0.01438465269950364,0.04210668296526845,,,35.0
290.0,2025-01-24,call,0.0021770312958584712,255.59,0.015721855754735947,0.0026165533716893067,-0.011473652271112286,0.04231635569436061,,,45.0
295.0,2025-01-24,call,0.0022927347680453446,255.59,0.010875386519519638,0.0017855896401027475,-0.0086553021068538,0.018336121334885443,,,8.0
300.0,2025-01-24,call,0.002493244090399811,255.59,0.009297258370575821,0.0014260663876525781,-0.008146771570633798,0.01837059094160734,,,77.0
305.0,2025-01-24,call,0.0026352699854130302,255.59,0.0066294968164402205,0.001003530664227812,-0.006385534677953388,0.01849488170507634,,,11.0
310.0,2025-01-24,call,0.0029631432504382037,255.59,0.008625967407363338,0.0011225515760108886,-0.009009073513350684,0.018373185895493166,,,9.0
315.0,2025-01-24,call,0.0031243433351907184,255.59,0.006976623433742161,0.0008843397670688474,-0.007874252362917668,0.018473998262682995,,,1.0
320.0,2025-01-24,call,0.003282327278740881,255.59,0.0054903802687707465,0.0006871824828172918,-0.006739409904744897,0.018574868517325906,,,9.0
325.0,2025-01-24,call,0.0035446608751108976,255.59,0.006254582407492978,0.000709977777910794,-0.00811004321714764,0.018580283143019502,,,21.0
115.0,2025-01-24,put,0.010817797422039763,255.59,-0.0018318995432288728,7.7095305148017e-05,-0.007979500330073852,0.0035720063409381275,,,
120.0,2025-01-24,put,0.010281009462263593,255.59,-0.0019295215803870243,8.513420030190789e-05,-0.007954470530806933,0.0036479038109037323,,,
125.0,2025-01-24,put,0.010286532695931503,255.59,-0.0029120008776108252,0.00012440755386531428,-0.011633367477239904,0.010257607773357236,,,
130.0,2025-01-24,put,0.009537077062504557,255.59,-0.002525335055408293,0.00011837094714960109,-0.009508782098273657,0.00379886338095107,,,130.0
135.0,2025-01-24,put,0.009177394973169271,255.59,-0.003045696578141954,0.0001451846017920575,-0.01079310812170917,0.010645642424424895,,,
140.0,2025-01-24,put,0.00881524703693598,255.59,-0.0038047264015240085,0.00018325773577797821,-0.01256032186561352,0.01083918527859734,,,
145.0,2025-01-24,put,0.00837564297326312,255.59,-0.004223046213458106,0.00021147458941798828,-0.013075542496637265,0.011023486256766406,,,
150.0,2025-01-24,put,0.007906781275451018,255.59,-0.004466299141224375,0.00023544857839765177,-0.012964078797716865,0.01119952743794672,,,1.0
155.0,2025-01-24,put,0.007365700551915261,255.59,-0.004270267158019466,0.0002429513161722066,-0.011599854739521014,0.01136132383309381,,,12.0
160.0,2025-01-24,put,0.006885234427653216,255.59,-0.004280879345576038,0.00026053647648209777,-0.010860390053614036,0.011519296869819775,,,1.0
165.0,2025-01-24,put,0.006548156697836619,255.59,-0.005073021112369478,0.00031851782003367967,-0.011998178775706171,0.011687049826625485,,,5.0
170.0,2025-01-24,put,0.006221768210142479,255.59,-0.005943132368706277,0.00038661640510605975,-0.013135534721015243,0.011851527961531032,,,20.0
175.0,2025-01-24,put,0.005947139053183586,255.59,-0.007173835506163522,0.0004803801204611582,-0.01489873415095518,0.012020298937611943,,,2.0
180.0,2025-01-24,put,0.005762927640001887,255.59,-0.009058322327283503,0.0006156424961264035,-0.017915957733520407,0.012276932399307983,,,11.0
185.0,2025-01-24,put,0.0054150710155279535,255.59,-0.010547172411895681,0.0007447648626023891,-0.01910895831178054,0.028819649734492744,,,10.0
190.0,2025-01-24,put,0.0049843683215129355,255.59,-0.011030724690253743,0.0008398790156383731,-0.01822871491485725,0.029109537841780844,,,17.0
195.0,2025-01-24,put,0.004768941357218428,255.59,-0.015377200992167732,0.0011617622614589912,-0.02303865827850415,0.029500416519018056,,,13.0
200.0,2025-01-24,put,0.004426051271734864,255.59,-0.017642828850267703,0.001410935708754348,-0.024054103476422426,0.02981148638933487,,,12.0
205.0,2025-01-24,put,0.004192104788432205,255.59,-0.022218911221800645,0.001828749081423008,-0.027916834258165327,0.030195877015025907,,,100.0
210.0,2025-01-24,put,0.003850115867318366,255.59,-0.025008029299195007,0.002215948437422198,-0.028465203533611264,0.031380580634485435,,,12.0
215.0,2025-01-24,put,0.0035505021524044793,255.59,-0.032285041554559024,0.0029380217084147902,-0.031972012944893824,0.0615656241225659,,,66.0
220.0,2025-01-24,put,0.003238867814334827,255.59,-0.04051644822085548,0.003871418910440893,-0.03490565071670446,0.0621558057007628,,,93.0
225.0,2025-01-24,put,0.0029522228942837625,255.59,-0.05115300745243225,0.005169634521645466,-0.03854141267512591,0.06282735928247302,,,142.0
230.0,2025-01-24,put,0.0026824958463034843,255.59,-0.06869204428125839,0.007163060588425847,-0.043787039540482166,0.10969403005743196,,,161.0
235.0,2025-01-24,put,0.0024137703279518224,255.59,-0.09570470110250523,0.010221439292520366,-0.05010388641720369,0.1111278006708197,,,450.0
240.0,2025-01-24,put,0.002151709628373184,255.59,-0.13572350071637698,0.014762051146401622,-0.05673068118753618,0.1690018587395634,,,449.0
245.0,2025-01-24,put,0.0019824475339851317,255.59,-0.20892612009824235,0.021465788277857327,-0.06878331331506249,0.22604528569504312,,,1879.0
250.0,2025-01-24,put,0.0018057141606389162,255.59,-0.32119011710129536,0.029545809535937363,-0.07605958604053997,0.23576236312172485,,,2362.0
255.0,2025-01-24,put,0.0016490370059921474,255.59,-0.47984616960676885,0.03652892223508502,-0.07392814150075235,0.27412146218999134,,,705.0
260.0,2025-01-24,put,0.0014657369918734146,255.59,-0.6770327206592213,0.0385275022418228,-0.05318346377839898,0.24623382148540388,,,529.0
265.0,2025-01-24,put,0.0011544605550746847,255.59,-0.9284982392378534,0.03270260845081503,-0.01063114680313973,0.08725229530878861,,,39.0
100.0,2025-01-31,call,0.01660167346818475,255.59,0.9834242658741098,0.00031657878471395574,-0.08706320705691328,0.023782377585043122,,,
105.0,2025-01-31,call,0.015648244823514422,255.59,0.9831860469047449,0.00033974632300645896,-0.0840081587103883,0.024432621846654373,,,
110.0,2025-01-31,call,0.015133285945793263,255.59,0.9812622414505462,0.0003860266413621836,-0.089195755481107,0.05010356242157631,,,
115.0,2025-01-31,call,0.01449365169848009,255.59,0.9795605957690453,0.0004327868431597608,-0.09196929582756816,0.05131018719548029,,,1.0
120.0,2025-01-31,call,0.01359653676652931,255.59,0.9799669840545537,0.00045501566364566036,-0.08650798752288073,0.05251392856832979,,,1.0
125.0,2025-01-31,call,0.013017188396461734,255.59,0.9781042574110105,0.0005109529788307819,-0.08924152654579472,0.05365822800330804,,,1.0
130.0,2025-01-31,call,0.012278845814686874,255.59,0.97776367259036,0.0005492875757983209,-0.08647263043081496,0.05478360313946575,,,
135.0,2025-01-31,call,0.011658941839202304,255.59,0.9765592504820103,0.0006042559084895858,-0.0864298863919216,0.0558736832707392,,,
140.0,2025-01-31,call,0.009567258378846791,255.59,0.9865049518407706,0.0004508308609989027,-0.050928221273592186,0.028373740618099205,,,
145.0,2025-01-31,call,0.01061703052966289,255.59,0.9724499362095851,0.0007577690987029612,-0.09042882475435099,0.057979395364663164,,,
150.0,2025-01-31,call,0.010017914377574497,255.59,0.9714066453051284,0.0008284323131468844,-0.08897369000611519,0.0589884773859211,,,1.0
155.0,2025-01-31,call,0.009564281675494272,255.59,0.9687100657188005,0.0009351656709343519,-0.09163712414119428,0.05998618163196395,,,
160.0,2025-01-31,call,0.009248790433472239,255.59,0.9641966031041637,0.001083065675895595,-0.09842584781843043,0.06098613641643404,,,1.0
165.0,2025-01-31,call,0.006793742488130155,255.59,0.9869472106713356,0.0006165783172620305,-0.042615894476813215,0.030604391269168765,,,1.0
170.0,2025-01-31,call,0.008211258340757213,255.59,0.9603731664505397,0.0013291912416528013,-0.09683212818039454,0.06285383485687077,,,1.0
175.0,2025-01-31,call,0.005913653788730091,255.59,0.9860287772486658,0.0007521814404164501,-0.041905791446986404,0.031385800553267465,,,1.0
180.0,2025-01-31,call,0.007429557109805719,255.59,0.9526791550596693,0.001710927778109302,-0.1021056278590082,0.06469598656779282,,,28.0
185.0,2025-01-31,call,0.006941796387173624,255.59,0.9502338237471906,0.0019120559810934666,-0.10059620814469195,0.06554995444541885,,,1.0
190.0,2025-01-31,call,0.0063925659926960966,255.59,0.9489475379782639,0.0021212456086618504,-0.09631964514022147,0.06633824174084997,,,3.0
195.0,2025-01-31,call,0.00614693338802867,255.59,0.9395021695040886,0.0025167289693997577,-0.10411957169033058,0.1161716105232693,,,1.0
200.0,2025-01-31,call,0.0057539188401990625,255.59,0.9319982468818835,0.002929694060635617,-0.10619212460598303,0.1175938672102942,,,1.0
205.0,2025-01-31,call,0.005434590284027157,255.59,0.9212796162192979,0.0034637316189149287,-0.11119345387319456,0.11907539584693883,,,5.0
210.0,2025-01-31,call,0.005517307963318043,255.59,0.8963921309516065,0.0042379962858218375,-0.1347788865634825,0.1210182891599302,,,10.0
215.0,2025-01-31,call,0.0047402343205973,255.59,0.8989433774718576,0.0048294621808351755,-0.11727073582940592,0.121943119540319,,,1.0
220.0,2025-01-31,call,0.004326169191105544,255.59,0.8885279018379505,0.005726776710179406,-0.11638801688684311,0.12325652238333505,,,2.0
225.0,2025-01-31,call,0.003999028965149945,255.59,0.8670053256633907,0.006939837781199966,-0.11972380105334378,0.1870688068742281,,,12.0
230.0,2025-01-31,call,0.0034523002489299398,255.59,0.8549365125753521,0.008504870628152101,-0.11143921122714671,0.18855791410429248,,,61.0
235.0,2025-01-31,call,0.0031558719889595334,255.59,0.8226523800806499,0.01065849412024327,-0.11533603806286312,0.19098783364987376,,,63.0
240.0,2025-01-31,call,0.002893150568665297,255.59,0.7785294831591003,0.013349287701881601,-0.11957605206566362,0.25342505454467196,,,243.0
245.0,2025-01-31,call,0.0028051670308985198,255.59,0.7067599431141749,0.015915169364644415,-0.1299713468828683,0.2583574389301516,,,79.0
250.0,2025-01-31,call,0.0026940195178359223,255.59,0.6247653279094145,0.01820135691025995,-0.13413289519240434,0.3011943861083636,,,919.0
255.0,2025-01-31,call,0.002501649466542549,255.59,0.5311341870273476,0.02085950377116293,-0.13046240164622536,0.30764898109892225,,,468.0
260.0,2025-01-31,call,0.0023680239160437876,255.59,0.4242992063106903,0.0214609964151817,-0.11861745098832162,0.3151380297076463,,,474.0
265.0,2025-01-31,call,0.002273902449425658,255.59,0.3180744486796812,0.020244726799236536,-0.10185627545822135,0.2830047986909683,,,900.0
270.0,2025-01-31,call,0.0022031663778809326,255.59,0.2209639357295072,0.0174103297173561,-0.0812864473537366,0.2224009494105904,,,1951.0
275.0,2025-01-31,call,0.00224194526337174,255.59,0.14965723182078539,0.013566187784467245,-0.06481094825142586,0.15165760866772945,,,812.0
280.0,2025-01-31,call,0.0022509103372724782,255.59,0.09906023156889066,0.009964712438888966,-0.0476673132667273,0.15522746932310935,,,335.0
285.0,2025-01-31,call,0.0022903697673756543,255.59,0.06458551285801165,0.007080304847408912,-0.03484020119937887,0.09170498034748992,,,237.0
290.0,2025-01-31,call,0.0023773814315281925,255.59,0.04316076961354751,0.004961722765480677,-0.02615042394816002,0.09310322881456741,,,60.0
295.0,2025-01-31,call,0.0024524065148542936,255.59,0.029792298289869984,0.0035362098738008353,-0.019750720331321376,0.0472390341241328,,,1.0
300.0,2025-01-31,call,0.002567391163481628,255.59,0.022069681641240974,0.0026112189885604525,-0.015926953293043663,0.047722212721066366,,,181.0
305.0,2025-01-31,call,0.002699907130212538,255.59,0.016042010254035878,0.0019137979929118986,-0.012857772405851323,0.04809860902725755,,,10.0
310.0,2025-01-31,call,0.0028258525049083463,255.59,0.013048820330465376,0.0015243896784306412,-0.011192681400106097,0.0207724952505828,,,8.0
315.0,2025-01-31,call,0.002970211804200447,255.59,0.011294412009125522,0.0012710688566810917,-0.010290064526366756,0.0208945663787926,,,2.0
320.0,2025-01-31,call,0.003135352848713453,255.59,0.010197942385208365,0.001097975938710031,-0.009885631196933087,0.020983926534633532,,,2.0
325.0,2025-01-31,call,0.0032264038320062626,255.59,0.007774013392562117,0.0008390868248024936,-0.007986609321757026,0.02116426683721666,,,1.0
330.0,2025-01-31,call,0.0033858899087319478,255.59,0.006936364780499088,0.0007245354765633468,-0.0075821286354851546,0.021253159451485447,,,4.0
100.0,2025-01-31,put,0.011504578912303052,255.59,-0.001852043518311454,6.554197894392479e-05,-0.007673844708358219,0.003711369827870103,,,
105.0,2025-01-31,put,0.010815311185505036,255.59,-0.0018022975357355451,6.786875789659518e-05,-0.00701758079530837,0.0038017710675957704,,,
110.0,2025-01-31,put,0.010287597209632513,255.59,-0.0018975641613480753,7.485374937740787e-05,-0.006998636639143203,0.0038907637615640074,,,
115.0,2025-01-31,put,0.010298824472122556,255.59,-0.0029241408463296435,0.00011094224672454105,-0.010391752708676823,0.010961959878077963,,,
120.0,2025-01-31,put,0.009816890005872986,255.59,-0.003233783587384435,0.00012706988986607826,-0.010806851607259953,0.011195378374257891,,,
125.0,2025-01-31,put,0.009311365460176668,255.59,-0.003406030782434995,0.0001402508661652355,-0.010723393198719648,0.011420132080813918,,,
130.0,2025-01-31,put,0.008697184168610858,255.59,-0.0030652220624704123,0.0001372086792173511,-0.009146352907151153,0.011629430924402242,,,
135.0,2025-01-31,put,0.008359618031124953,255.59,-0.003784857091190201,0.00017148788066148642,-0.010552508784758179,0.011848366554787786,,,
140.0,2025-01-31,put,0.008117762587643027,255.59,-0.004927093906725763,0.000223398423436882,-0.012953219918844624,0.01207063384014234,,,
145.0,2025-01-31,put,0.007640683751743668,255.59,-0.005011588870374197,0.00024097663083393224,-0.012367914056290405,0.012266346419111073,,,
150.0,2025-01-31,put,0.0072202741119393055,255.59,-0.005299244697118274,0.00026815614289758794,-0.012279265329038311,0.012459049291725158,,,10.0
155.0,2025-01-31,put,0.006972138178594893,255.59,-0.006453338338456178,0.0003323774950180172,-0.014181019552618647,0.01266743448261587,,,
160.0,2025-01-31,put,0.006693757896077481,255.59,-0.007477753972385957,0.00039660945952663107,-0.015584800017873381,0.012870092605628037,,,81.0
165.0,2025-01-31,put,0.006386393050897586,255.59,-0.008367633023514528,0.0004614466949555993,-0.0164911691228828,0.013075082569435355,,,3.0
170.0,2025-01-31,put,0.005937950149788356,255.59,-0.008427387616642421,0.0004992150929016092,-0.015404405594857945,0.013234754476830366,,,150.0
175.0,2025-01-31,put,0.005828817920286781,255.59,-0.01248387003130654,0.0007090135609915438,-0.021050499656136274,0.03135275322801565,,,6.0
180.0,2025-01-31,put,0.0055780491574039396,255.59,-0.015421273321270633,0.0008885001681899099,-0.024123844957837603,0.031792212388051876,,,2.0
185.0,2025-01-31,put,0.005226322639890292,255.59,-0.016985661632938902,0.0010319289515661146,-0.024557204714910106,0.032172895958949364,,,2.0
190.0,2025-01-31,put,0.005068747164424217,255.59,-0.021636717517174886,0.0013203466843041232,-0.029517320788937085,0.03266338778470011,,,3.0
195.0,2025-01-31,put,0.004810996691844173,255.59,-0.025448360178508773,0.0016032751117157921,-0.03223515606601825,0.0661409050111829,,,1.0
200.0,2025-01-31,put,0.004451817041305925,255.59,-0.028988542375853184,0.001916973050384087,-0.03291252202171158,0.06682101605413526,,,29.0
205.0,2025-01-31,put,0.004176447565960268,255.59,-0.03568903399449136,0.0024130535444880515,-0.03635346844774578,0.0676038554533563,,,12.0
210.0,2025-01-31,put,0.003930974682735256,255.59,-0.04405610240160412,0.0030531369458300824,-0.04062526632505337,0.06842380327947933,,,35.0
215.0,2025-01-31,put,0.0036565401603302107,255.59,-0.05218179799795447,0.003792908574634524,-0.04352320845925538,0.0693612144825628,,,9.0
220.0,2025-01-31,put,0.0033972675416201804,255.59,-0.06510386856370001,0.0048469077634057806,-0.047781651781558514,0.12091654701878506,,,66.0
225.0,2025-01-31,put,0.003126558416920386,255.59,-0.0828069329081911,0.0062932153870541244,-0.05220745162560115,0.12230039745556716,,,163.0
230.0,2025-01-31,put,0.002944396278935508,255.59,-0.10881261001180642,0.008286145778050754,-0.06059720713534455,0.12533958721415547,,,202.0
235.0,2025-01-31,put,0.0027356173088539447,255.59,-0.14694189245386716,0.010888515814173822,-0.06801989445845061,0.18904913382031746,,,234.0
240.0,2025-01-31,put,0.002575573087378848,255.59,-0.19790783794647582,0.014211432854894976,-0.07784496262300694,0.1942273680457083,,,437.0
245.0,2025-01-31,put,0.00239876435315352,255.59,-0.2696866703987933,0.01795427074940452,-0.08368925070367127,0.2568934682209184,,,425.0
250.0,2025-01-31,put,0.002270504249204925,255.59,-0.3622314085962768,0.02171527832815089,-0.08852797028623945,0.3000721104455957,,,588.0
255.0,2025-01-31,put,0.002163512944414625,255.59,-0.4758983283238122,0.02471429194052606,-0.08833551305550105,0.30739460235677035,,,470.0
260.0,2025-01-31,put,0.002032875651253118,255.59,-0.604752089584,0.025890493146549513,-0.07657927002568501,0.3105694633601829,,,185.0
265.0,2025-01-31,put,0.0018673830147481058,255.59,-0.7452457231655537,0.02488240399554992,-0.054152400207416934,0.2663534585265957,,,55.0
270.0,2025-01-31,put,0.0014315263037864548,255.59,-0.9417937609129723,0.020662217741033318,-0.009122765158868994,0.07634989479925727,,,7.0
190.0,2025-02-07,call,0.006002249190684178,255.59,0.9454036438278886,0.0021776611166880477,-0.0888612170489769,0.12515578383049755,,,
195.0,2025-02-07,call,0.0058481626936007815,255.59,0.9314869871734482,0.0026370431501165914,-0.09947193967225416,0.12697934091906463,,,
200.0,2025-02-07,call,0.00540713795902935,255.59,0.92653679908913,0.003006896227875338,-0.09791132059474296,0.12843551099258058,,,1.0
205.0,2025-02-07,call,0.005054898887215164,255.59,0.9180238900478873,0.0034988897904554167,-0.0995901941994581,0.1299702844739932,,,
210.0,2025-02-07,call,0.004502902484032678,255.59,0.916759499981703,0.003974153750695623,-0.09233234990624703,0.13107684461950594,,,24.0
215.0,2025-02-07,call,0.0046044210462862015,255.59,0.8889808682483269,0.004893679749397741,-0.11268043354389766,0.1334644947957414,,,
220.0,2025-02-07,call,0.00446578694736875,255.59,0.8609831143021555,0.005819653195446032,-0.12335817888894077,0.20307164951498105,,,
225.0,2025-02-07,call,0.00363299157146553,255.59,0.868995983644676,0.006887859008672194,-0.10190681497109856,0.20377316859464586,,,32.0
230.0,2025-02-07,call,0.0034131520697821055,255.59,0.8385389180580854,0.00841879621265758,-0.1079557569783638,0.20659022285696235,,,8.0
235.0,2025-02-07,call,0.003396158177225142,255.59,0.7920806915847437,0.01003779071801892,-0.12285684630379332,0.27510171459289284,,,1.0
240.0,2025-02-07,call,0.002855837757495121,255.59,0.7641688108124893,0.012697501070899758,-0.11179368554429416,0.277677085231814,,,105.0
245.0,2025-02-07,call,0.002713388987857935,255.59,0.7009203375398945,0.015170456892102006,-0.1176844932705371,0.28289528558349547,,,52.0
250.0,2025-02-07,call,0.002608817692727232,255.59,0.6227675357243981,0.0171444106859503,-0.12028445910280625,0.33002838686711106,,,38.0
255.0,2025-02-07,call,0.0025607856924274586,255.59,0.5348238856376225,0.018555234191290855,-0.12255536518721886,0.33734843414570487,,,306.0
260.0,2025-02-07,call,0.002415967780878671,255.59,0.4395233495935028,0.019247364116344916,-0.11182405724477913,0.34536583936540827,,,282.0
265.0,2025-02-07,call,0.002301187436851039,255.59,0.34145893200755617,0.018782029202014165,-0.09779545153421683,0.3100934023393144,,,64.0
270.0,2025-02-07,call,0.0021979492485730027,255.59,0.24489833271111974,0.016963724082030635,-0.07964053286146626,0.2439115884048261,,,234.0
275.0,2025-02-07,call,0.0023221622986544354,255.59,0.18896238010032163,0.013680659626428355,-0.07082763388736187,0.24840123027133987,,,34.0
280.0,2025-02-07,call,0.002441560069621323,255.59,0.14379148722174243,0.01099273954410692,-0.06225733435290402,0.16827380971636496,,,27.0
285.0,2025-02-07,call,0.002318620411617565,255.59,0.0865368760049426,0.00804671599026944,-0.04088193890134264,0.17331493482583624,,,7.0
290.0,2025-02-07,call,0.002225407400286062,255.59,0.04978540977001197,0.005391231472989726,-0.02513755463596441,0.10345268334219425,,,19.0
